gap_label,bus,cpu_price_per_mwh,gpu_price_per_mwh,gpu_minus_cpu_price_per_mwh,cpu_price_per_pu_hour,gpu_price_per_pu_hour,gpu_minus_cpu_price_per_pu_hour
1e-3,38,21.09342468036395,21.093424680363817,-1.3145040611561853e-13,2109.342468036395,2109.342468036382,-1.318767317570746e-11
1e-3,39,26.678663685962974,26.678663685962764,-2.0961010704922955e-13,2667.8663685962974,2667.8663685962765,-2.091837814077735e-11
1e-3,40,26.68815141034856,26.688151410348354,-2.0605739337042905e-13,2668.815141034856,2668.8151410348355,-2.0463630789890885e-11
1e-3,41,26.68815141034856,26.688151410348354,-2.0605739337042905e-13,2668.815141034856,2668.8151410348355,-2.0463630789890885e-11
1e-3,42,27.255215272963632,27.255215272963476,-1.5631940186722204e-13,2725.5215272963633,2725.5215272963474,-1.5916157281026244e-11
1e-3,43,27.255215272963632,27.255215272963476,-1.5631940186722204e-13,2725.5215272963633,2725.5215272963474,-1.5916157281026244e-11
1e-3,44,27.374177916743555,27.374177916743513,-4.263256414560601e-14,2737.4177916743556,2737.417791674351,-4.547473508864641e-12
1e-3,45,27.374177916743555,27.374177916743513,-4.263256414560601e-14,2737.4177916743556,2737.417791674351,-4.547473508864641e-12
1e-3,46,26.749451956786775,26.749451956786555,-2.2026824808563106e-13,2674.9451956786775,2674.9451956786556,-2.1827872842550278e-11
1e-3,47,26.749451956786775,26.749451956786555,-2.2026824808563106e-13,2674.9451956786775,2674.9451956786556,-2.1827872842550278e-11
1e-3,48,27.13621523312646,27.136215233126226,-2.3447910280083306e-13,2713.621523312646,2713.6215233126227,-2.319211489520967e-11
1e-3,49,27.13621523312646,27.136215233126226,-2.3447910280083306e-13,2713.621523312646,2713.6215233126227,-2.319211489520967e-11
1e-3,50,27.13621523312646,27.136215233126226,-2.3447910280083306e-13,2713.621523312646,2713.6215233126227,-2.319211489520967e-11
1e-3,51,27.13621523312646,27.136215233126226,-2.3447910280083306e-13,2713.621523312646,2713.6215233126227,-2.319211489520967e-11
1e-3,52,27.13621523312646,27.136215233126226,-2.3447910280083306e-13,2713.621523312646,2713.6215233126227,-2.319211489520967e-11
1e-3,53,27.371051363561325,27.371051363561367,4.263256414560601e-14,2737.1051363561323,2737.105136356137,4.547473508864641e-12
1e-3,54,27.371051363561325,27.371051363561367,4.263256414560601e-14,2737.1051363561323,2737.105136356137,4.547473508864641e-12
1e-3,55,27.222646168207582,27.222646168207408,-1.7408297026122455e-13,2722.2646168207584,2722.2646168207407,-1.77351466845721e-11
1e-3,56,27.222646168207582,27.222646168207408,-1.7408297026122455e-13,2722.2646168207584,2722.2646168207407,-1.77351466845721e-11
1e-3,57,27.121632397533237,27.12163239753292,-3.161915174132446e-13,2712.1632397533235,2712.163239753292,-3.1377567211166024e-11
1e-3,58,27.14302970261066,27.143029702610356,-3.055333763768431e-13,2714.302970261066,2714.3029702610356,-3.0468072509393096e-11
1e-3,59,27.14302970261066,27.143029702610356,-3.055333763768431e-13,2714.302970261066,2714.3029702610356,-3.0468072509393096e-11
1e-3,60,26.699731104040442,26.699731104040236,-2.0605739337042905e-13,2669.9731104040443,2669.9731104040234,-2.091837814077735e-11
1e-3,61,26.699731104040442,26.699731104040236,-2.0605739337042905e-13,2669.9731104040443,2669.9731104040234,-2.091837814077735e-11
1e-3,62,27.372168669731323,27.372168669731362,3.907985046680551e-14,2737.2168669731323,2737.2168669731363,4.092726157978177e-12
1e-3,63,27.372168669731323,27.372168669731362,3.907985046680551e-14,2737.2168669731323,2737.2168669731363,4.092726157978177e-12
1e-3,64,27.372168669731323,27.372168669731362,3.907985046680551e-14,2737.2168669731323,2737.2168669731363,4.092726157978177e-12
1e-3,65,27.226006205822276,27.226006205822095,-1.8118839761882555e-13,2722.6006205822277,2722.6006205822096,-1.8189894035458565e-11
1e-3,66,27.220609905677456,27.220609905677286,-1.7053025658242404e-13,2722.0609905677456,2722.0609905677284,-1.7280399333685637e-11
1e-3,67,27.220609905677456,27.220609905677286,-1.7053025658242404e-13,2722.0609905677456,2722.0609905677284,-1.7280399333685637e-11
1e-3,68,28.123982382322584,28.12398238232221,-3.730349362740526e-13,2812.3982382322583,2812.398238232221,-3.728928277269006e-11
1e-3,69,28.123982382322584,28.12398238232221,-3.730349362740526e-13,2812.3982382322583,2812.398238232221,-3.728928277269006e-11
1e-3,70,27.25901977449964,27.259019774499407,-2.3447910280083306e-13,2725.9019774499643,2725.9019774499407,-2.3646862246096134e-11
1e-3,71,27.25901977449964,27.259019774499407,-2.3447910280083306e-13,2725.9019774499643,2725.9019774499407,-2.3646862246096134e-11
1e-3,72,27.25901977449964,27.259019774499407,-2.3447910280083306e-13,2725.9019774499643,2725.9019774499407,-2.3646862246096134e-11
1e-3,73,27.25901977449964,27.259019774499407,-2.3447910280083306e-13,2725.9019774499643,2725.9019774499407,-2.3646862246096134e-11
1e-3,74,27.285930305568353,27.28593030556822,-1.3500311979441904e-13,2728.5930305568354,2728.5930305568218,-1.3642420526593924e-11
1e-3,75,27.285930305568353,27.28593030556822,-1.3500311979441904e-13,2728.5930305568354,2728.5930305568218,-1.3642420526593924e-11
1e-3,76,19.361448528001773,19.36144852800166,-1.1368683772161603e-13,1936.1448528001774,1936.144852800166,-1.1368683772161603e-11
1e-3,77,19.361448528001773,19.36144852800166,-1.1368683772161603e-13,1936.1448528001774,1936.144852800166,-1.1368683772161603e-11
1e-3,78,27.043051066044146,27.04305106604394,-2.0605739337042905e-13,2704.3051066044145,2704.305106604394,-2.0463630789890885e-11
1e-3,79,27.043051066044146,27.04305106604394,-2.0605739337042905e-13,2704.3051066044145,2704.305106604394,-2.0463630789890885e-11
1e-3,80,27.24584489390471,27.24584489390455,-1.5987211554602254e-13,2724.584489390471,2724.584489390455,-1.5916157281026244e-11
1e-3,81,27.250187228229297,27.250187228229137,-1.5987211554602254e-13,2725.0187228229297,2725.018722822914,-1.5916157281026244e-11
1e-3,82,27.24584489390471,27.24584489390455,-1.5987211554602254e-13,2724.584489390471,2724.584489390455,-1.5916157281026244e-11
1e-3,83,27.35233010520325,27.352330105203126,-1.2434497875801753e-13,2735.233010520325,2735.2330105203127,-1.2278178473934531e-11
1e-3,84,27.35233010520325,27.352330105203126,-1.2434497875801753e-13,2735.233010520325,2735.2330105203127,-1.2278178473934531e-11
1e-3,85,27.288788322141755,27.288788322141624,-1.3145040611561853e-13,2728.8788322141754,2728.8788322141622,-1.318767317570746e-11
1e-3,86,27.288788322141755,27.288788322141624,-1.3145040611561853e-13,2728.8788322141754,2728.8788322141622,-1.318767317570746e-11
1e-3,87,48.23781157969526,48.23781157969483,-4.334310688136611e-13,4823.781157969526,4823.781157969483,-4.3655745685100555e-11
1e-3,88,48.23781157969526,48.23781157969483,-4.334310688136611e-13,4823.781157969526,4823.781157969483,-4.3655745685100555e-11
1e-3,89,27.37119316041531,27.37119316041534,3.197442310920451e-14,2737.119316041531,2737.119316041534,3.183231456205249e-12
1e-3,90,27.37119316041531,27.37119316041534,3.197442310920451e-14,2737.119316041531,2737.119316041534,3.183231456205249e-12
1e-3,91,27.023778922466434,27.02377892246631,-1.2434497875801753e-13,2702.3778922466436,2702.377892246631,-1.2732925824820995e-11
1e-3,92,27.023778922466434,27.02377892246631,-1.2434497875801753e-13,2702.3778922466436,2702.377892246631,-1.2732925824820995e-11
1e-3,93,28.74128356220361,28.74128356220345,-1.5987211554602254e-13,2874.1283562203607,2874.128356220345,-1.5916157281026244e-11
1e-3,94,28.74128356220361,28.74128356220345,-1.5987211554602254e-13,2874.1283562203607,2874.128356220345,-1.5916157281026244e-11
1e-3,95,27.025318479770853,27.025318479770885,3.197442310920451e-14,2702.5318479770854,2702.5318479770885,3.183231456205249e-12
1e-3,96,27.025318479770853,27.025318479770885,3.197442310920451e-14,2702.5318479770854,2702.5318479770885,3.183231456205249e-12
1e-3,97,27.105597930338636,27.1055979303384,-2.3447910280083306e-13,2710.5597930338636,2710.55979303384,-2.3646862246096134e-11
1e-3,98,27.105597930338636,27.1055979303384,-2.3447910280083306e-13,2710.5597930338636,2710.55979303384,-2.3646862246096134e-11
1e-3,99,26.91280606227673,26.912806062276776,4.618527782440651e-14,2691.280606227673,2691.2806062276777,4.547473508864641e-12
1e-3,100,26.91280606227673,26.912806062276776,4.618527782440651e-14,2691.280606227673,2691.2806062276777,4.547473508864641e-12
1e-3,101,26.91280606227673,26.912806062276776,4.618527782440651e-14,2691.280606227673,2691.2806062276777,4.547473508864641e-12
1e-3,102,27.177200673585418,27.177200673585194,-2.2382096176443156e-13,2717.7200673585417,2717.7200673585194,-2.2282620193436742e-11
1e-3,103,27.177200673585418,27.177200673585194,-2.2382096176443156e-13,2717.7200673585417,2717.7200673585194,-2.2282620193436742e-11
1e-3,104,27.272551131821487,27.272551131821338,-1.4921397450962104e-13,2727.2551131821488,2727.2551131821338,-1.5006662579253316e-11
1e-3,105,27.272551131821487,27.272551131821338,-1.4921397450962104e-13,2727.2551131821488,2727.2551131821338,-1.5006662579253316e-11
1e-3,106,27.28433113104832,27.28433113104818,-1.3855583347321954e-13,2728.433113104832,2728.433113104818,-1.4097167877480388e-11
1e-3,107,27.28433113104832,27.28433113104818,-1.3855583347321954e-13,2728.433113104832,2728.433113104818,-1.4097167877480388e-11
1e-3,108,26.786322743048636,26.786322743048306,-3.304023721284466e-13,2678.6322743048636,2678.6322743048304,-3.319655661471188e-11
1e-3,109,26.786322743048636,26.786322743048306,-3.304023721284466e-13,2678.6322743048636,2678.6322743048304,-3.319655661471188e-11
1e-3,110,16.978950254275293,16.978950254275194,-9.947598300641403e-14,1697.8950254275294,1697.8950254275194,-1.000444171950221e-11
1e-3,111,16.978950254275293,16.978950254275194,-9.947598300641403e-14,1697.8950254275294,1697.8950254275194,-1.000444171950221e-11
1e-3,112,27.335010096496475,27.33501009649639,-8.526512829121202e-14,2733.5010096496476,2733.501009649639,-8.640199666842818e-12
1e-3,113,27.335010096496475,27.33501009649639,-8.526512829121202e-14,2733.5010096496476,2733.501009649639,-8.640199666842818e-12
1e-3,114,27.2692624532111,27.269262453210942,-1.5631940186722204e-13,2726.92624532111,2726.926245321094,-1.5916157281026244e-11
1e-3,115,27.2692624532111,27.269262453210942,-1.5631940186722204e-13,2726.92624532111,2726.926245321094,-1.5916157281026244e-11
1e-3,116,27.2692624532111,27.269262453210942,-1.5631940186722204e-13,2726.92624532111,2726.926245321094,-1.5916157281026244e-11
1e-3,117,27.3338106559335,27.333810655933295,-2.0605739337042905e-13,2733.3810655933503,2733.3810655933294,-2.091837814077735e-11
1e-3,118,27.3338106559335,27.333810655933295,-2.0605739337042905e-13,2733.3810655933503,2733.3810655933294,-2.091837814077735e-11
1e-3,119,27.093473357098194,27.093473357097928,-2.6645352591003757e-13,2709.3473357098196,2709.347335709793,-2.6830093702301383e-11
1e-3,120,27.093473357098194,27.093473357097928,-2.6645352591003757e-13,2709.3473357098196,2709.347335709793,-2.6830093702301383e-11
1e-3,121,27.370694069134284,27.37069406913439,1.0658141036401503e-13,2737.0694069134283,2737.0694069134393,1.0913936421275139e-11
1e-3,122,27.370694069134284,27.37069406913439,1.0658141036401503e-13,2737.0694069134283,2737.0694069134393,1.0913936421275139e-11
1e-3,123,27.0449835458696,27.0449835458712,1.602273869139026e-12,2704.49835458696,2704.49835458712,1.6007106751203537e-10
1e-3,124,27.03774113815232,27.037741138153578,1.2576606422953773e-12,2703.774113815232,2703.774113815358,1.2596501619555056e-10
1e-3,125,27.0449835458696,27.0449835458712,1.602273869139026e-12,2704.49835458696,2704.49835458712,1.6007106751203537e-10
1e-3,126,27.0449835458696,27.0449835458712,1.602273869139026e-12,2704.49835458696,2704.49835458712,1.6007106751203537e-10
1e-3,127,27.0449835458696,27.0449835458712,1.602273869139026e-12,2704.49835458696,2704.49835458712,1.6007106751203537e-10
1e-3,128,27.0449835458696,27.0449835458712,1.602273869139026e-12,2704.49835458696,2704.49835458712,1.6007106751203537e-10
1e-3,129,27.136297122335165,27.136297122334888,-2.7711166694643907e-13,2713.6297122335163,2713.6297122334886,-2.773958840407431e-11
1e-3,130,27.136297122335165,27.136297122334888,-2.7711166694643907e-13,2713.6297122335163,2713.6297122334886,-2.773958840407431e-11
1e-3,131,26.698153068757563,26.698153068757357,-2.0605739337042905e-13,2669.8153068757565,2669.8153068757356,-2.091837814077735e-11
1e-3,132,26.698153068757563,26.698153068757357,-2.0605739337042905e-13,2669.8153068757565,2669.8153068757356,-2.091837814077735e-11
1e-3,133,27.024502818326177,27.024502818326127,-4.973799150320701e-14,2702.4502818326177,2702.4502818326127,-5.002220859751105e-12
1e-3,134,27.024502818326177,27.024502818326127,-4.973799150320701e-14,2702.4502818326177,2702.4502818326127,-5.002220859751105e-12
1e-3,135,27.372008289174904,27.372008289174943,3.907985046680551e-14,2737.2008289174905,2737.200828917494,3.637978807091713e-12
1e-3,136,27.372008289174904,27.372008289174943,3.907985046680551e-14,2737.2008289174905,2737.200828917494,3.637978807091713e-12
1e-3,137,27.377993288835857,27.377993288835672,-1.8474111129762605e-13,2737.7993288835855,2737.7993288835673,-1.8189894035458565e-11
1e-3,138,27.377993288835857,27.377993288835672,-1.8474111129762605e-13,2737.7993288835855,2737.7993288835673,-1.8189894035458565e-11
1e-3,139,26.72251868895519,26.722518688954988,-2.0250467969162855e-13,2672.2518688955192,2672.251868895499,-2.0463630789890885e-11
1e-3,140,26.72251868895519,26.722518688954988,-2.0250467969162855e-13,2672.2518688955192,2672.251868895499,-2.0463630789890885e-11
1e-3,141,44.96882303859934,44.96882303859894,-3.979039320256561e-13,4496.882303859934,4496.882303859894,-4.001776687800884e-11
1e-3,142,44.96882303859934,44.96882303859894,-3.979039320256561e-13,4496.882303859934,4496.882303859894,-4.001776687800884e-11
1e-3,143,8.143000000000026,8.143000000000026,0.0,814.3000000000026,814.3000000000026,0.0
1e-3,144,6.869999999999995,6.869999999999995,0.0,686.9999999999994,686.9999999999994,0.0
1e-3,145,8.143000000000026,8.143000000000026,0.0,814.3000000000026,814.3000000000026,0.0
1e-3,146,27.395768098742824,27.395768098742764,-6.039613253960852e-14,2739.5768098742824,2739.5768098742765,-5.9117155615240335e-12
1e-3,147,27.875333708057674,27.87533370805758,-9.592326932761353e-14,2787.5333708057674,2787.533370805758,-9.549694368615746e-12
1e-3,148,27.875333708057674,27.87533370805758,-9.592326932761353e-14,2787.5333708057674,2787.533370805758,-9.549694368615746e-12
1e-3,149,27.247351027871794,27.24735102787163,-1.6342482922482304e-13,2724.7351027871796,2724.735102787163,-1.6370904631912708e-11
1e-3,150,27.247351027871794,27.24735102787163,-1.6342482922482304e-13,2724.7351027871796,2724.735102787163,-1.6370904631912708e-11
1e-3,151,26.74031010299426,26.740310102994044,-2.1671553440683056e-13,2674.0310102994263,2674.0310102994044,-2.1827872842550278e-11
1e-3,152,26.742920848629478,26.74292084862926,-2.1671553440683056e-13,2674.292084862948,2674.292084862926,-2.1827872842550278e-11
1e-3,153,26.742920848629478,26.74292084862926,-2.1671553440683056e-13,2674.292084862948,2674.292084862926,-2.1827872842550278e-11
1e-3,154,26.715230744277115,26.715230744276905,-2.0961010704922955e-13,2671.5230744277114,2671.5230744276905,-2.091837814077735e-11
1e-3,155,26.715230744277115,26.715230744276905,-2.0961010704922955e-13,2671.5230744277114,2671.5230744276905,-2.091837814077735e-11
1e-3,156,26.757616259959917,26.757616259959693,-2.2382096176443156e-13,2675.761625995992,2675.7616259959696,-2.2282620193436742e-11
1e-3,157,26.757616259959917,26.757616259959693,-2.2382096176443156e-13,2675.761625995992,2675.7616259959696,-2.2282620193436742e-11
1e-3,158,27.371640967079312,27.37164096707927,-4.263256414560601e-14,2737.164096707931,2737.164096707927,-4.092726157978177e-12
1e-3,159,27.371640967079312,27.37164096707927,-4.263256414560601e-14,2737.164096707931,2737.164096707927,-4.092726157978177e-12
1e-3,160,27.264943320531696,27.264943320531536,-1.5987211554602254e-13,2726.4943320531697,2726.494332053154,-1.5916157281026244e-11
1e-3,161,27.264943320531696,27.264943320531536,-1.5987211554602254e-13,2726.4943320531697,2726.494332053154,-1.5916157281026244e-11
1e-3,162,27.374594589694926,27.374594589694865,-6.039613253960852e-14,2737.4594589694925,2737.4594589694866,-5.9117155615240335e-12
1e-3,163,27.374524822706988,27.37452482270693,-5.684341886080802e-14,2737.452482270699,2737.452482270693,-5.9117155615240335e-12
1e-3,164,27.374524822706988,27.37452482270693,-5.684341886080802e-14,2737.452482270699,2737.452482270693,-5.9117155615240335e-12
1e-3,165,27.036717333211815,27.036717333212962,1.1475265182525618e-12,2703.6717333211814,2703.6717333212964,1.1505107977427542e-10
1e-3,166,27.025495272629854,27.025495272630852,9.983125437429408e-13,2702.5495272629855,2702.549527263085,9.958966984413564e-11
1e-3,167,27.036717333211815,27.036717333212962,1.1475265182525618e-12,2703.6717333211814,2703.6717333212964,1.1505107977427542e-10
1e-3,168,27.036717333211815,27.036717333212962,1.1475265182525618e-12,2703.6717333211814,2703.6717333212964,1.1505107977427542e-10
1e-3,169,27.036717333211815,27.036717333212962,1.1475265182525618e-12,2703.6717333211814,2703.6717333212964,1.1505107977427542e-10
1e-3,170,27.02518278168699,27.02518278168701,2.1316282072803006e-14,2702.518278168699,2702.5182781687013,2.2737367544323206e-12
1e-3,171,27.02518278168699,27.02518278168701,2.1316282072803006e-14,2702.518278168699,2702.5182781687013,2.2737367544323206e-12
1e-3,172,27.982423202121147,27.982423202120923,-2.2382096176443156e-13,2798.242320212115,2798.242320212092,-2.2737367544323206e-11
1e-3,173,27.982423202121147,27.982423202120923,-2.2382096176443156e-13,2798.242320212115,2798.242320212092,-2.2737367544323206e-11
1e-3,174,27.982423202121147,27.982423202120923,-2.2382096176443156e-13,2798.242320212115,2798.242320212092,-2.2737367544323206e-11
1e-3,175,26.490314664400902,26.49031466440071,-1.9184653865522705e-13,2649.0314664400903,2649.031466440071,-1.9099388737231493e-11
1e-3,176,24.66357614447304,24.663576144472877,-1.6342482922482304e-13,2466.357614447304,2466.3576144472877,-1.6370904631912708e-11
1e-3,177,24.66357614447304,24.663576144472877,-1.6342482922482304e-13,2466.357614447304,2466.3576144472877,-1.6370904631912708e-11
1e-3,178,24.66357614447304,24.663576144472877,-1.6342482922482304e-13,2466.357614447304,2466.3576144472877,-1.6370904631912708e-11
1e-3,179,27.370672934443228,27.370672934443245,1.7763568394002505e-14,2737.067293444323,2737.0672934443246,1.8189894035458565e-12
1e-3,180,27.370672934443228,27.370672934443245,1.7763568394002505e-14,2737.067293444323,2737.0672934443246,1.8189894035458565e-12
1e-3,181,27.09468534229455,27.094685342294323,-2.2737367544323206e-13,2709.468534229455,2709.4685342294324,-2.2737367544323206e-11
1e-3,182,27.09468534229455,27.094685342294323,-2.2737367544323206e-13,2709.468534229455,2709.4685342294324,-2.2737367544323206e-11
1e-3,183,21.030286381383025,21.030286381382876,-1.4921397450962104e-13,2103.0286381383025,2103.0286381382875,-1.5006662579253316e-11
1e-3,184,21.030286381383025,21.030286381382876,-1.4921397450962104e-13,2103.0286381383025,2103.0286381382875,-1.5006662579253316e-11
1e-3,185,27.02440612252786,27.024406122527683,-1.7763568394002505e-13,2702.440612252786,2702.4406122527685,-1.77351466845721e-11
1e-3,186,27.02440612252786,27.024406122527683,-1.7763568394002505e-13,2702.440612252786,2702.4406122527685,-1.77351466845721e-11
1e-3,187,27.37093137203668,27.37093137203671,3.197442310920451e-14,2737.093137203668,2737.093137203671,3.183231456205249e-12
1e-3,188,27.37093137203668,27.37093137203671,3.197442310920451e-14,2737.093137203668,2737.093137203671,3.183231456205249e-12
1e-3,189,27.281379760291856,27.281379760291713,-1.4210854715202004e-13,2728.1379760291857,2728.137976029171,-1.4551915228366852e-11
1e-3,190,27.281379760291856,27.281379760291713,-1.4210854715202004e-13,2728.1379760291857,2728.137976029171,-1.4551915228366852e-11
1e-3,191,27.268776601374526,27.26877660137437,-1.5631940186722204e-13,2726.8776601374525,2726.877660137437,-1.546140993013978e-11
1e-3,192,27.268776601374526,27.26877660137437,-1.5631940186722204e-13,2726.8776601374525,2726.877660137437,-1.546140993013978e-11
1e-3,193,27.32433725088497,27.324337250884874,-9.592326932761353e-14,2732.433725088497,2732.4337250884873,-9.549694368615746e-12
1e-3,194,27.32433725088497,27.324337250884874,-9.592326932761353e-14,2732.433725088497,2732.4337250884873,-9.549694368615746e-12
1e-3,195,27.380898288374876,27.380898288374823,-5.3290705182007514e-14,2738.0898288374874,2738.0898288374824,-5.002220859751105e-12
1e-3,196,27.37297507622735,27.372975076227288,-6.039613253960852e-14,2737.297507622735,2737.297507622729,-5.9117155615240335e-12
1e-3,197,27.380898288374876,27.380898288374823,-5.3290705182007514e-14,2738.0898288374874,2738.0898288374824,-5.002220859751105e-12
1e-3,198,27.380898288374876,27.380898288374823,-5.3290705182007514e-14,2738.0898288374874,2738.0898288374824,-5.002220859751105e-12
1e-3,199,27.37297507622735,27.372975076227288,-6.039613253960852e-14,2737.297507622735,2737.297507622729,-5.9117155615240335e-12
1e-3,200,27.37431386732923,27.374313867329185,-4.618527782440651e-14,2737.4313867329233,2737.4313867329183,-5.002220859751105e-12
1e-3,201,27.37431386732923,27.374313867329185,-4.618527782440651e-14,2737.4313867329233,2737.4313867329183,-5.002220859751105e-12
1e-3,202,28.34187115832886,28.341871158328615,-2.4513724383723456e-13,2834.187115832886,2834.1871158328613,-2.4556356947869062e-11
1e-3,203,28.34187115832886,28.341871158328615,-2.4513724383723456e-13,2834.187115832886,2834.1871158328613,-2.4556356947869062e-11
1e-3,204,28.34187115832886,28.341871158328615,-2.4513724383723456e-13,2834.187115832886,2834.1871158328613,-2.4556356947869062e-11
1e-3,205,27.271303836223023,27.27130383622287,-1.5276668818842154e-13,2727.1303836223024,2727.130383622287,-1.546140993013978e-11
1e-3,206,27.271303836223023,27.27130383622287,-1.5276668818842154e-13,2727.1303836223024,2727.130383622287,-1.546140993013978e-11
1e-3,207,27.271303836223023,27.27130383622287,-1.5276668818842154e-13,2727.1303836223024,2727.130383622287,-1.546140993013978e-11
1e-3,208,27.341263390366226,27.341263390365917,-3.090860900556436e-13,2734.1263390366225,2734.1263390365916,-3.092281986027956e-11
1e-3,209,27.341263390366226,27.341263390365917,-3.090860900556436e-13,2734.1263390366225,2734.1263390365916,-3.092281986027956e-11
1e-3,210,26.786028768800843,26.786028768800616,-2.2737367544323206e-13,2678.6028768800843,2678.6028768800616,-2.2737367544323206e-11
1e-3,211,26.786028768800843,26.786028768800616,-2.2737367544323206e-13,2678.6028768800843,2678.6028768800616,-2.2737367544323206e-11
1e-3,212,27.26449982679336,27.2644998267932,-1.5987211554602254e-13,2726.4499826793362,2726.4499826793203,-1.5916157281026244e-11
1e-3,213,27.26449982679336,27.2644998267932,-1.5987211554602254e-13,2726.4499826793362,2726.4499826793203,-1.5916157281026244e-11
