bus,cpu_accepted_price_per_mwh,cpu_accepted_price_per_pu_hour,gpu_price_status,gpu_price_per_mwh,gpu_price_per_pu_hour
3040,-213.70502808248398,-21370.5028082484,not_reached,,
3041,-4.230593326609725,-423.0593326609725,not_reached,,
3042,-65.313090919704,-6531.309091970399,not_reached,,
3043,-4.230593326609725,-423.0593326609725,not_reached,,
3044,-4.230593326609725,-423.0593326609725,not_reached,,
3045,-4.230593326609725,-423.0593326609725,not_reached,,
3046,1.6845809683963173,168.45809683963174,not_reached,,
3047,-156.13170734957586,-15613.170734957586,not_reached,,
3048,27.521868032087518,2752.186803208752,not_reached,,
3049,-171.0067241309928,-17100.67241309928,not_reached,,
3050,-5.367835966199955,-536.7835966199955,not_reached,,
3051,-6.534511643490781,-653.4511643490781,not_reached,,
3052,19.45227874395308,1945.227874395308,not_reached,,
3053,8.799521590439086,879.9521590439086,not_reached,,
3054,-255.6572839875106,-25565.72839875106,not_reached,,
3055,8.799521590439086,879.9521590439086,not_reached,,
3056,8.799521590439086,879.9521590439086,not_reached,,
3057,8.799521590439086,879.9521590439086,not_reached,,
3058,-3.3965861536943027,-339.65861536943027,not_reached,,
3059,-23.870121116204444,-2387.0121116204446,not_reached,,
3060,-3.3965861536943027,-339.65861536943027,not_reached,,
3061,-3.3965861536943027,-339.65861536943027,not_reached,,
3062,-3.3965861536943027,-339.65861536943027,not_reached,,
3063,-3.3965861536943027,-339.65861536943027,not_reached,,
3064,-183.73314813885318,-18373.314813885318,not_reached,,
3065,-183.73314813885318,-18373.314813885318,not_reached,,
3066,-184.22103868360077,-18422.10386836008,not_reached,,
3067,-392.55446048293095,-39255.446048293095,not_reached,,
3068,-392.55446048293095,-39255.446048293095,not_reached,,
3069,-528.1011961069504,-52810.11961069504,not_reached,,
3070,-446.31255669276425,-44631.25566927643,not_reached,,
3071,-446.31255669276425,-44631.25566927643,not_reached,,
3072,-164.44462113955677,-16444.462113955677,not_reached,,
3073,20.566650677381972,2056.665067738197,not_reached,,
3074,20.566650677381972,2056.665067738197,not_reached,,
3075,-211.96535314389416,-21196.535314389417,not_reached,,
3076,20.389285662295496,2038.9285662295497,not_reached,,
3077,-702.5130776314985,-70251.30776314985,not_reached,,
3078,-18.803327876618624,-1880.3327876618623,not_reached,,
3079,-52.57942920907191,-5257.942920907191,not_reached,,
3080,-92.79806438919616,-9279.806438919615,not_reached,,
3081,-18.803327876618624,-1880.3327876618623,not_reached,,
3082,-33.679151143533915,-3367.9151143533913,not_reached,,
3083,-290.0529304544392,-29005.29304544392,not_reached,,
3084,-33.679151143533915,-3367.9151143533913,not_reached,,
3085,-132.9932511507676,-13299.325115076761,not_reached,,
3086,-132.9932511507676,-13299.325115076761,not_reached,,
3087,-132.9932511507676,-13299.325115076761,not_reached,,
3088,92.78853072055888,9278.853072055888,not_reached,,
3089,225.29282129843517,22529.282129843516,not_reached,,
3090,427.7355381653565,42773.55381653565,not_reached,,
3091,700.9624217689638,70096.24217689638,not_reached,,
3092,92.78853072055888,9278.853072055888,not_reached,,
3093,19.851131729752893,1985.1131729752892,not_reached,,
3094,-548.4652767479522,-54846.52767479522,not_reached,,
3095,-548.4652767479522,-54846.52767479522,not_reached,,
3096,-56.215454171319394,-5621.54541713194,not_reached,,
3097,-92.40178420848409,-9240.17842084841,not_reached,,
3098,-56.215454171319394,-5621.54541713194,not_reached,,
3099,-931.1110437334148,-93111.10437334148,not_reached,,
3100,-1941.2268090905695,-194122.68090905694,not_reached,,
3101,-54.19390114571033,-5419.390114571032,not_reached,,
3102,890.8656261496752,89086.56261496752,not_reached,,
3103,-306.0614248904491,-30606.14248904491,not_reached,,
3104,-26.966300696021335,-2696.6300696021335,not_reached,,
3105,-26.966300696021335,-2696.6300696021335,not_reached,,
3106,-26.966300696021335,-2696.6300696021335,not_reached,,
3107,18.976897684548085,1897.6897684548085,not_reached,,
3108,25.675809828979045,2567.5809828979045,not_reached,,
3109,-119.01093607659251,-11901.093607659252,not_reached,,
3110,-119.01093607659251,-11901.093607659252,not_reached,,
3111,-44.27711467880455,-4427.7114678804555,not_reached,,
3112,-44.27711467880455,-4427.7114678804555,not_reached,,
3113,-44.27711467880455,-4427.7114678804555,not_reached,,
3114,-69.96324341295201,-6996.3243412952015,not_reached,,
3115,-103.41289958198155,-10341.289958198155,not_reached,,
3116,-103.92230100871507,-10392.230100871508,not_reached,,
3117,-103.92230100871507,-10392.230100871508,not_reached,,
3118,-103.92230100871507,-10392.230100871508,not_reached,,
3119,21.373486848145323,2137.348684814532,not_reached,,
3120,21.373486848145323,2137.348684814532,not_reached,,
3121,-202.011781615529,-20201.1781615529,not_reached,,
3122,-202.011781615529,-20201.1781615529,not_reached,,
3123,20.515867461116354,2051.5867461116354,not_reached,,
3124,15.670660756529317,1567.0660756529317,not_reached,,
3125,701.0931472331685,70109.31472331684,not_reached,,
3126,20.409392204472745,2040.9392204472745,not_reached,,
3127,-254.15433586240664,-25415.433586240662,not_reached,,
3128,-150.398002012981,-15039.800201298101,not_reached,,
3129,-182.1299135252552,-18212.99135252552,not_reached,,
3130,-8.781991522675758,-878.1991522675759,not_reached,,
3131,-484.1110298324917,-48411.10298324917,not_reached,,
3132,-258.8078189688263,-25880.781896882632,not_reached,,
3133,-39.62865780055364,-3962.8657800553638,not_reached,,
3134,-54.651554539016516,-5465.1554539016515,not_reached,,
3135,-79.18850213630698,-7918.850213630698,not_reached,,
3136,-104.32962473019411,-10432.962473019412,not_reached,,
3137,-410.3779006311258,-41037.79006311258,not_reached,,
3138,-165.81293659428073,-16581.293659428073,not_reached,,
3139,-259.7901220027599,-25979.012200275993,not_reached,,
3140,-464.8644747175746,-46486.447471757456,not_reached,,
3141,-277.2680606052405,-27726.806060524053,not_reached,,
3142,-170.15604310280173,-17015.604310280174,not_reached,,
3143,-312.4850585683438,-31248.505856834377,not_reached,,
3144,-284.9108917388497,-28491.08917388497,not_reached,,
3145,-288.68503493434855,-28868.503493434855,not_reached,,
3146,-120.37054639030026,-12037.054639030026,not_reached,,
3147,28.12922183274853,2812.922183274853,not_reached,,
4002,21.038837640340947,2103.883764034095,not_reached,,
4003,37.526920716485,3752.6920716485,not_reached,,
4004,33.53455923135974,3353.4559231359735,not_reached,,
4005,38.61245027565043,3861.245027565043,not_reached,,
4006,167.80422248339323,16780.422248339324,not_reached,,
4007,38.50463960646148,3850.4639606461483,not_reached,,
4008,18.774823130226494,1877.4823130226494,not_reached,,
4009,13.480479892315381,1348.0479892315382,not_reached,,
4010,13.480479892315381,1348.0479892315382,not_reached,,
4011,142.88135608330435,14288.135608330434,not_reached,,
4012,47.82894973742219,4782.894973742219,not_reached,,
4013,41.752596224991905,4175.25962249919,not_reached,,
4014,22.34159716915901,2234.159716915901,not_reached,,
4015,22.295847689051335,2229.5847689051334,not_reached,,
4016,19.16433786135946,1916.433786135946,not_reached,,
4017,20.952471437530225,2095.2471437530226,not_reached,,
4018,21.167990189997088,2116.799018999709,not_reached,,
4019,72.06245839164563,7206.245839164563,not_reached,,
4020,29.241085315700694,2924.1085315700693,not_reached,,
4021,64.95109439581641,6495.109439581641,not_reached,,
4022,34.29740952047421,3429.740952047421,not_reached,,
4023,18.988318661970936,1898.8318661970936,not_reached,,
4024,19.745388508314957,1974.5388508314957,not_reached,,
4025,19.45990135352603,1945.990135352603,not_reached,,
4026,19.745388508314957,1974.5388508314957,not_reached,,
4027,36.99506036281444,3699.5060362814443,not_reached,,
4028,19.091435259887685,1909.1435259887685,not_reached,,
4029,19.165853461243834,1916.5853461243835,not_reached,,
4030,19.051647999999947,1905.1647999999948,not_reached,,
4031,77.03633297866617,7703.633297866617,not_reached,,
4032,24.555873242786987,2455.587324278699,not_reached,,
4033,74.87193593610672,7487.193593610672,not_reached,,
4034,41.42610942687265,4142.610942687265,not_reached,,
4035,25.197699902329816,2519.7699902329814,not_reached,,
4036,23.337678943527656,2333.767894352766,not_reached,,
4037,22.05520889259476,2205.520889259476,not_reached,,
4038,20.55463272317268,2055.463272317268,not_reached,,
4039,29.593452672120456,2959.3452672120457,not_reached,,
4040,32.22326917409701,3222.3269174097013,not_reached,,
4041,32.41228264532314,3241.228264532314,not_reached,,
4042,35.58664966589338,3558.6649665893383,not_reached,,
4043,79.92643075871725,7992.643075871724,not_reached,,
4044,84.61785419644013,8461.785419644013,not_reached,,
4045,84.61785419644013,8461.785419644013,not_reached,,
4046,84.61785419644013,8461.785419644013,not_reached,,
4047,84.61785419644013,8461.785419644013,not_reached,,
4048,42.662013142340626,4266.201314234063,not_reached,,
4049,77.74866322075255,7774.866322075255,not_reached,,
4050,77.74866322075255,7774.866322075255,not_reached,,
4051,27.011213865098185,2701.1213865098184,not_reached,,
4052,27.011213865098185,2701.1213865098184,not_reached,,
4053,3.4854931273174863,348.5493127317486,not_reached,,
4054,21.347647644443583,2134.764764444358,not_reached,,
4055,18.815560585362732,1881.5560585362732,not_reached,,
4056,18.438287344093546,1843.8287344093546,not_reached,,
4057,19.269496753040244,1926.9496753040244,not_reached,,
4058,18.438287344093546,1843.8287344093546,not_reached,,
4059,18.438287344093546,1843.8287344093546,not_reached,,
4060,18.438287344093546,1843.8287344093546,not_reached,,
4061,18.438287344093546,1843.8287344093546,not_reached,,
4062,18.438287344093546,1843.8287344093546,not_reached,,
4063,18.438287344093546,1843.8287344093546,not_reached,,
4064,22.849911484877357,2284.9911484877357,not_reached,,
4065,22.849911484877357,2284.9911484877357,not_reached,,
4066,38.799954989422744,3879.9954989422745,not_reached,,
4067,78.03471553112203,7803.471553112203,not_reached,,
4068,46.31340611299575,4631.340611299575,not_reached,,
4069,20.945089627575918,2094.5089627575917,not_reached,,
4070,26.204461506313148,2620.4461506313146,not_reached,,
4071,31.238986415530164,3123.898641553016,not_reached,,
4072,17.82490163573366,1782.490163573366,not_reached,,
4073,29.76563399999999,2976.563399999999,not_reached,,
4074,31.99084203900872,3199.0842039008717,not_reached,,
4075,29.76563399999999,2976.563399999999,not_reached,,
4076,29.76563399999999,2976.563399999999,not_reached,,
4077,29.76563399999999,2976.563399999999,not_reached,,
4078,17.964063932683388,1796.406393268339,not_reached,,
4079,34.22134407426488,3422.1344074264875,not_reached,,
4080,18.80080000000002,1880.080000000002,not_reached,,
4081,20.52008223102296,2052.008223102296,not_reached,,
4082,18.80080000000002,1880.080000000002,not_reached,,
4083,18.80080000000002,1880.080000000002,not_reached,,
4084,18.80080000000002,1880.080000000002,not_reached,,
4085,18.80080000000002,1880.080000000002,not_reached,,
4086,63.149334884854454,6314.933488485445,not_reached,,
4087,19.92123324872385,1992.1233248723852,not_reached,,
4088,36.31470188608218,3631.4701886082185,not_reached,,
4089,65.1433944072678,6514.339440726781,not_reached,,
4090,65.1433944072678,6514.339440726781,not_reached,,
4091,65.1433944072678,6514.339440726781,not_reached,,
4092,65.1433944072678,6514.339440726781,not_reached,,
4093,65.1433944072678,6514.339440726781,not_reached,,
4094,65.1433944072678,6514.339440726781,not_reached,,
4095,65.1433944072678,6514.339440726781,not_reached,,
4096,65.1433944072678,6514.339440726781,not_reached,,
4097,65.1433944072678,6514.339440726781,not_reached,,
4098,65.1433944072678,6514.339440726781,not_reached,,
4099,23.938198714529367,2393.8198714529367,not_reached,,
4100,15.744504257293594,1574.4504257293593,not_reached,,
4101,89.35922493067034,8935.922493067033,not_reached,,
4102,34.67141646228367,3467.1416462283673,not_reached,,
4103,41.24954703575359,4124.9547035753585,not_reached,,
4104,21.536718813163176,2153.6718813163175,not_reached,,
4105,21.536718813163176,2153.6718813163175,not_reached,,
4106,40.646463063228325,4064.6463063228325,not_reached,,
4107,37.47599598946935,3747.5995989469347,not_reached,,
4108,19.387674933256108,1938.7674933256108,not_reached,,
4109,18.887179540330514,1888.7179540330515,not_reached,,
4110,54.131792613446045,5413.179261344604,not_reached,,
4111,72.90541234252348,7290.541234252348,not_reached,,
4112,22.056976051079033,2205.697605107903,not_reached,,
4113,36.97690259017265,3697.690259017265,not_reached,,
4114,52.11451175208045,5211.451175208045,not_reached,,
4115,36.97690259017265,3697.690259017265,not_reached,,
4116,36.97690259017265,3697.690259017265,not_reached,,
4117,19.333577910676606,1933.3577910676606,not_reached,,
4118,34.481754457909894,3448.175445790989,not_reached,,
4119,80.79660220037007,8079.660220037007,not_reached,,
4120,16.374820065183496,1637.4820065183496,not_reached,,
4121,62.637787469183166,6263.778746918317,not_reached,,
4122,38.446087189450324,3844.6087189450323,not_reached,,
4123,24.30396901187261,2430.396901187261,not_reached,,
4124,26.649273304463446,2664.9273304463445,not_reached,,
4125,19.949968851458653,1994.9968851458652,not_reached,,
4126,31.966894054064333,3196.6894054064333,not_reached,,
4127,27.623006706769203,2762.30067067692,not_reached,,
4128,31.2433105916662,3124.33105916662,not_reached,,
4129,68.00327583675306,6800.327583675306,not_reached,,
4130,61.95342047773732,6195.342047773732,not_reached,,
4131,20.702422947099432,2070.242294709943,not_reached,,
4132,21.002090690467515,2100.2090690467517,not_reached,,
4133,20.702422947099432,2070.242294709943,not_reached,,
4134,20.702422947099432,2070.242294709943,not_reached,,
4135,20.702422947099432,2070.242294709943,not_reached,,
4136,20.702422947099432,2070.242294709943,not_reached,,
4137,20.702422947099432,2070.242294709943,not_reached,,
4138,20.702422947099432,2070.242294709943,not_reached,,
4139,28.83983757955651,2883.983757955651,not_reached,,
4140,19.119045614818383,1911.9045614818383,not_reached,,
4141,20.456492944962417,2045.6492944962417,not_reached,,
4142,19.119045614818383,1911.9045614818383,not_reached,,
