bus,gap_1e-3_price_per_mwh,gap_1e-3_price_per_pu_hour,gap_1e-4_price_per_mwh,gap_1e-4_price_per_pu_hour,gap_1e-5_price_per_mwh,gap_1e-5_price_per_pu_hour,gap_1e-6_price_per_mwh,gap_1e-6_price_per_pu_hour,gap_1e-7_price_per_mwh,gap_1e-7_price_per_pu_hour
81,27.250187228229297,2725.0187228229297,27.250187228229297,2725.0187228229297,27.250187228229297,2725.0187228229297,27.250187228229297,2725.0187228229297,27.250187228229297,2725.0187228229297
82,27.24584489390471,2724.584489390471,27.24584489390471,2724.584489390471,27.24584489390471,2724.584489390471,27.24584489390471,2724.584489390471,27.24584489390471,2724.584489390471
83,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325
84,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325,27.35233010520325,2735.233010520325
85,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754
86,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754,27.288788322141755,2728.8788322141754
87,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526
88,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526,48.23781157969526,4823.781157969526
89,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531
90,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531,27.37119316041531,2737.119316041531
91,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436
92,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436,27.023778922466434,2702.3778922466436
93,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607
94,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607,28.74128356220361,2874.1283562203607
95,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854
96,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854,27.025318479770853,2702.5318479770854
97,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636
98,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636,27.105597930338636,2710.5597930338636
99,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673
100,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673
101,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673,26.91280606227673,2691.280606227673
102,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417
103,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417,27.177200673585418,2717.7200673585417
104,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488
105,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488,27.272551131821487,2727.2551131821488
106,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832
107,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832,27.28433113104832,2728.433113104832
108,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636
109,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636,26.786322743048636,2678.6322743048636
110,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294
111,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294,16.978950254275293,1697.8950254275294
112,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476
113,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476,27.335010096496475,2733.5010096496476
114,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111
115,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111
116,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111,27.2692624532111,2726.92624532111
117,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503
118,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503,27.3338106559335,2733.3810655933503
119,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196
120,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196,27.093473357098194,2709.3473357098196
121,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283
122,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283,27.370694069134284,2737.0694069134283
123,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696
124,27.03774113815232,2703.774113815232,27.03774113815232,2703.774113815232,27.03774113815232,2703.774113815232,27.03774113815232,2703.774113815232,27.03774113815232,2703.774113815232
125,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696
126,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696
127,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696
128,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696,27.0449835458696,2704.49835458696
129,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163
130,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163,27.136297122335165,2713.6297122335163
131,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565
132,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565,26.698153068757563,2669.8153068757565
133,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177
134,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177,27.024502818326177,2702.4502818326177
135,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905
136,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905,27.372008289174904,2737.2008289174905
137,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855
138,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855,27.377993288835857,2737.7993288835855
139,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192
140,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192,26.72251868895519,2672.2518688955192
141,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934
142,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934,44.96882303859934,4496.882303859934
143,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026
144,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994
145,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026
146,27.395768098742824,2739.5768098742824,27.395768098742824,2739.5768098742824,27.395768098742824,2739.5768098742824,27.395768098742824,2739.5768098742824,27.395768098742824,2739.5768098742824
147,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674
148,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674,27.875333708057674,2787.5333708057674
149,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796
150,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796,27.247351027871794,2724.7351027871796
151,26.74031010299426,2674.0310102994263,26.74031010299426,2674.0310102994263,26.74031010299426,2674.0310102994263,26.74031010299426,2674.0310102994263,26.74031010299426,2674.0310102994263
152,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948
153,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948,26.742920848629478,2674.292084862948
154,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114
155,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114,26.715230744277115,2671.5230744277114
156,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992
157,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992,26.757616259959917,2675.761625995992
158,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931
159,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931,27.371640967079312,2737.164096707931
160,27.264943320531696,2726.4943320531697,27.264943320531696,2726.4943320531697,27.264943320531696,2726.4943320531697,27.264943320531696,2726.4943320531697,27.264943320531696,2726.4943320531697
