bus,gap_1e-3_price_per_mwh,gap_1e-3_price_per_pu_hour,gap_1e-4_price_per_mwh,gap_1e-4_price_per_pu_hour
2023,26.13406917623432,2613.406917623432,,
2024,26.13406917623432,2613.406917623432,,
2025,75.9148045598888,7591.480455988879,,
2026,2.990796767280057,299.07967672800567,,
2027,26.935641410940324,2693.5641410940325,,
2028,18.749198457903844,1874.9198457903844,,
2029,-18.123269989724403,-1812.3269989724402,,
2030,29.4039839525055,2940.39839525055,,
2031,-48.01659444543764,-4801.659444543764,,
2032,26.92130571984314,2692.130571984314,,
2033,30.265311671317967,3026.531167131797,,
2034,32.64379844166834,3264.3798441668337,,
2035,-51.4218025864855,-5142.18025864855,,
2036,17.657804933383282,1765.7804933383281,,
2037,31.391370564558496,3139.1370564558497,,
2038,30.099751129571615,3009.9751129571614,,
2039,30.28057335160206,3028.057335160206,,
2040,26.648195200502215,2664.8195200502214,,
2041,1.4859497571883828,148.59497571883827,,
2042,1.4859497571883828,148.59497571883827,,
2043,33.174206584162405,3317.4206584162407,,
2044,31.926282940829825,3192.6282940829824,,
2045,18.63872434262885,1863.8724342628852,,
2046,32.07759414172689,3207.759414172689,,
2047,30.188068402183205,3018.8068402183208,,
2048,-35.1484432328821,-3514.84432328821,,
2049,1.5274148774881002,152.74148774881002,,
2050,28.255484283824817,2825.5484283824817,,
2051,23.962668119257554,2396.2668119257555,,
2052,-3.6527972233568926,-365.27972233568926,,
2053,32.3821862062318,3238.21862062318,,
2054,19.643999999999966,1964.3999999999967,,
2055,18.571682277370375,1857.1682277370376,,
2056,19.643999999999966,1964.3999999999967,,
2057,19.643999999999966,1964.3999999999967,,
2058,1.740915449895859,174.0915449895859,,
2059,1.740915449895859,174.0915449895859,,
2060,27.960455030669227,2796.0455030669227,,
2061,-7.438920019866231,-743.8920019866231,,
2062,-7.438920019866231,-743.8920019866231,,
2063,31.494912245500142,3149.491224550014,,
2064,27.241505030785238,2724.150503078524,,
2065,32.508064019129314,3250.8064019129315,,
2066,-61.65252691868937,-6165.252691868936,,
2067,73.1863593017211,7318.6359301721095,,
2068,61.82043591198253,6182.043591198253,,
2069,34.969412289797134,3496.9412289797133,,
2070,57.595243540762844,5759.524354076284,,
2071,57.595243540762844,5759.524354076284,,
2072,33.42286746329467,3342.2867463294674,,
2073,-69.53211404640587,-6953.211404640587,,
2074,-89.87698150001745,-8987.698150001745,,
2075,-89.87698150001745,-8987.698150001745,,
2076,-69.53211404640587,-6953.211404640587,,
2077,30.233870542115252,3023.387054211525,,
2078,30.233870542115252,3023.387054211525,,
2079,-29.447146039270173,-2944.7146039270174,,
2080,26.83136234870438,2683.1362348704383,,
2081,30.449597555168726,3044.9597555168725,,
2082,16.661479959449526,1666.1479959449525,,
2083,16.661479959449526,1666.1479959449525,,
2084,16.661479959449526,1666.1479959449525,,
2085,16.661479959449526,1666.1479959449525,,
2086,28.945128908634192,2894.512890863419,,
2087,-59.29190551547187,-5929.190551547187,,
2088,60.27691545164766,6027.6915451647665,,
2089,60.27691545164766,6027.6915451647665,,
2090,27.25380705689712,2725.380705689712,,
2091,-38.400880709135116,-3840.0880709135117,,
2092,30.81393296453695,3081.393296453695,,
2093,0.3201041561941882,32.01041561941882,,
2094,0.3201041561941882,32.01041561941882,,
2095,0.3201041561941882,32.01041561941882,,
2096,-19.809870081636088,-1980.9870081636088,,
2097,-24.096288165650556,-2409.628816565056,,
2098,-27.077247212651137,-2707.7247212651137,,
2099,-19.809870081636088,-1980.9870081636088,,
2100,-19.809870081636088,-1980.9870081636088,,
2101,29.969538228695157,2996.9538228695155,,
2102,31.09145232080167,3109.1452320801673,,
2103,29.969538228695157,2996.9538228695155,,
2104,29.969538228695157,2996.9538228695155,,
2105,29.969538228695157,2996.9538228695155,,
2106,31.223877327995957,3122.3877327995956,,
2107,31.79995853142902,3179.995853142902,,
2108,-33.50678507573639,-3350.678507573639,,
2109,15.662405349387594,1566.2405349387593,,
2110,30.71478245000942,3071.478245000942,,
2111,6.8730587040076685,687.3058704007668,,
2112,20.33712064792295,2033.7120647922952,,
2113,25.784133265190793,2578.4133265190794,,
2114,26.16853277252237,2616.8532772522367,,
2115,25.784133265190793,2578.4133265190794,,
2116,25.784133265190793,2578.4133265190794,,
2117,25.784133265190793,2578.4133265190794,,
2118,25.784133265190793,2578.4133265190794,,
2119,25.784133265190793,2578.4133265190794,,
2120,25.784133265190793,2578.4133265190794,,
2121,26.856701887902382,2685.670188790238,,
2122,27.891781724746547,2789.1781724746547,,
2123,1.5684131527777552,156.84131527777552,,
2124,32.652170607479114,3265.2170607479115,,
2125,35.77667512891861,3577.6675128918614,,
2126,34.875409443732494,3487.540944373249,,
2127,4.36345760985666,436.34576098566595,,
2128,3.6222682517802625,362.2268251780263,,
2129,30.948884783162047,3094.888478316205,,
2130,-43.165862730198775,-4316.586273019878,,
2131,-61.655479553099305,-6165.54795530993,,
2132,-61.655479553099305,-6165.54795530993,,
2133,29.557282427566175,2955.7282427566174,,
3001,18.4521749976458,1845.2174997645798,,
3002,18.62071433019075,1862.0714330190751,,
3003,-282.92148084582163,-28292.148084582164,,
3004,-282.92148084582163,-28292.148084582164,,
3005,20.000718336184068,2000.0718336184068,,
3006,-233.00835252828034,-23300.835252828034,,
3007,-418.0720672479408,-41807.20672479408,,
3008,-339.6067755066949,-33960.67755066949,,
3009,-78.85028407760298,-7885.028407760298,,
3010,20.099902513497213,2009.9902513497213,,
3011,16.231364212565076,1623.1364212565077,,
3012,16.653521756498975,1665.3521756498976,,
3013,-620.4659418337721,-62046.594183377216,,
3014,10.807757333240028,1080.7757333240029,,
3015,-196.95854773981517,-19695.85477398152,,
3016,-325.14236951810625,-32514.236951810624,,
3017,-325.14236951810625,-32514.236951810624,,
3018,-36.5875819843083,-3658.75819843083,,
3019,-48.32280062257182,-4832.280062257182,,
3020,-36.5875819843083,-3658.75819843083,,
3021,-84.16771076466827,-8416.771076466826,,
3022,-124.88020815046939,-12488.020815046939,,
3023,-198.165884619066,-19816.5884619066,,
3024,-57.93701527508284,-5793.701527508284,,
3025,-137.40750559846998,-13740.750559846998,,
3026,156.51510796539782,15651.510796539782,,
3027,638.2527991478742,63825.27991478742,,
3028,156.51510796539782,15651.510796539782,,
3029,30.112364853080024,3011.2364853080026,,
3030,-134.64592292554653,-13464.592292554653,,
3031,-383.3649897154432,-38336.498971544315,,
3032,-766.2856160275917,-76628.56160275918,,
3033,-106.25674618160751,-10625.67461816075,,
3034,-106.25674618160751,-10625.67461816075,,
3035,-156.20705323572426,-15620.705323572425,,
3036,-227.14711062585275,-22714.711062585273,,
3037,-11.444992599442017,-1144.4992599442016,,
3038,-107.10382476482818,-10710.382476482817,,
3039,-11.444992599442017,-1144.4992599442016,,
3040,-213.70502808248398,-21370.5028082484,,
3041,-4.230593326609725,-423.0593326609725,,
3042,-65.313090919704,-6531.309091970399,,
3043,-4.230593326609725,-423.0593326609725,,
3044,-4.230593326609725,-423.0593326609725,,
3045,-4.230593326609725,-423.0593326609725,,
3046,1.6845809683963173,168.45809683963174,,
3047,-156.13170734957586,-15613.170734957586,,
3048,27.521868032087518,2752.186803208752,,
3049,-171.0067241309928,-17100.67241309928,,
3050,-5.367835966199955,-536.7835966199955,,
3051,-6.534511643490781,-653.4511643490781,,
3052,19.45227874395308,1945.227874395308,,
3053,8.799521590439086,879.9521590439086,,
3054,-255.6572839875106,-25565.72839875106,,
3055,8.799521590439086,879.9521590439086,,
3056,8.799521590439086,879.9521590439086,,
3057,8.799521590439086,879.9521590439086,,
3058,-3.3965861536943027,-339.65861536943027,,
3059,-23.870121116204444,-2387.0121116204446,,
3060,-3.3965861536943027,-339.65861536943027,,
3061,-3.3965861536943027,-339.65861536943027,,
3062,-3.3965861536943027,-339.65861536943027,,
3063,-3.3965861536943027,-339.65861536943027,,
3064,-183.73314813885318,-18373.314813885318,,
3065,-183.73314813885318,-18373.314813885318,,
3066,-184.22103868360077,-18422.10386836008,,
3067,-392.55446048293095,-39255.446048293095,,
3068,-392.55446048293095,-39255.446048293095,,
3069,-528.1011961069504,-52810.11961069504,,
3070,-446.31255669276425,-44631.25566927643,,
3071,-446.31255669276425,-44631.25566927643,,
3072,-164.44462113955677,-16444.462113955677,,
3073,20.566650677381972,2056.665067738197,,
3074,20.566650677381972,2056.665067738197,,
3075,-211.96535314389416,-21196.535314389417,,
3076,20.389285662295496,2038.9285662295497,,
3077,-702.5130776314985,-70251.30776314985,,
3078,-18.803327876618624,-1880.3327876618623,,
3079,-52.57942920907191,-5257.942920907191,,
3080,-92.79806438919616,-9279.806438919615,,
3081,-18.803327876618624,-1880.3327876618623,,
3082,-33.679151143533915,-3367.9151143533913,,
3083,-290.0529304544392,-29005.29304544392,,
3084,-33.679151143533915,-3367.9151143533913,,
3085,-132.9932511507676,-13299.325115076761,,
3086,-132.9932511507676,-13299.325115076761,,
3087,-132.9932511507676,-13299.325115076761,,
3088,92.78853072055888,9278.853072055888,,
3089,225.29282129843517,22529.282129843516,,
3090,427.7355381653565,42773.55381653565,,
3091,700.9624217689638,70096.24217689638,,
3092,92.78853072055888,9278.853072055888,,
3093,19.851131729752893,1985.1131729752892,,
3094,-548.4652767479522,-54846.52767479522,,
3095,-548.4652767479522,-54846.52767479522,,
3096,-56.215454171319394,-5621.54541713194,,
3097,-92.40178420848409,-9240.17842084841,,
3098,-56.215454171319394,-5621.54541713194,,
3099,-931.1110437334148,-93111.10437334148,,
3100,-1941.2268090905695,-194122.68090905694,,
3101,-54.19390114571033,-5419.390114571032,,
3102,890.8656261496752,89086.56261496752,,
3103,-306.0614248904491,-30606.14248904491,,
3104,-26.966300696021335,-2696.6300696021335,,
3105,-26.966300696021335,-2696.6300696021335,,
3106,-26.966300696021335,-2696.6300696021335,,
3107,18.976897684548085,1897.6897684548085,,
3108,25.675809828979045,2567.5809828979045,,
3109,-119.01093607659251,-11901.093607659252,,
3110,-119.01093607659251,-11901.093607659252,,
3111,-44.27711467880455,-4427.7114678804555,,
3112,-44.27711467880455,-4427.7114678804555,,
3113,-44.27711467880455,-4427.7114678804555,,
3114,-69.96324341295201,-6996.3243412952015,,
3115,-103.41289958198155,-10341.289958198155,,
3116,-103.92230100871507,-10392.230100871508,,
3117,-103.92230100871507,-10392.230100871508,,
3118,-103.92230100871507,-10392.230100871508,,
3119,21.373486848145323,2137.348684814532,,
3120,21.373486848145323,2137.348684814532,,
3121,-202.011781615529,-20201.1781615529,,
3122,-202.011781615529,-20201.1781615529,,
3123,20.515867461116354,2051.5867461116354,,
3124,15.670660756529317,1567.0660756529317,,
3125,701.0931472331685,70109.31472331684,,
3126,20.409392204472745,2040.9392204472745,,
3127,-254.15433586240664,-25415.433586240662,,
3128,-150.398002012981,-15039.800201298101,,
3129,-182.1299135252552,-18212.99135252552,,
3130,-8.781991522675758,-878.1991522675759,,
3131,-484.1110298324917,-48411.10298324917,,
3132,-258.8078189688263,-25880.781896882632,,
3133,-39.62865780055364,-3962.8657800553638,,
3134,-54.651554539016516,-5465.1554539016515,,
3135,-79.18850213630698,-7918.850213630698,,
3136,-104.32962473019411,-10432.962473019412,,
3137,-410.3779006311258,-41037.79006311258,,
3138,-165.81293659428073,-16581.293659428073,,
3139,-259.7901220027599,-25979.012200275993,,
3140,-464.8644747175746,-46486.447471757456,,
3141,-277.2680606052405,-27726.806060524053,,
3142,-170.15604310280173,-17015.604310280174,,
3143,-312.4850585683438,-31248.505856834377,,
3144,-284.9108917388497,-28491.08917388497,,
3145,-288.68503493434855,-28868.503493434855,,
3146,-120.37054639030026,-12037.054639030026,,
3147,28.12922183274853,2812.922183274853,,
4002,21.038837640340947,2103.883764034095,,
4003,37.526920716485,3752.6920716485,,
4004,33.53455923135974,3353.4559231359735,,
4005,38.61245027565043,3861.245027565043,,
4006,167.80422248339323,16780.422248339324,,
4007,38.50463960646148,3850.4639606461483,,
4008,18.774823130226494,1877.4823130226494,,
4009,13.480479892315381,1348.0479892315382,,
4010,13.480479892315381,1348.0479892315382,,
4011,142.88135608330435,14288.135608330434,,
4012,47.82894973742219,4782.894973742219,,
4013,41.752596224991905,4175.25962249919,,
4014,22.34159716915901,2234.159716915901,,
4015,22.295847689051335,2229.5847689051334,,
4016,19.16433786135946,1916.433786135946,,
4017,20.952471437530225,2095.2471437530226,,
4018,21.167990189997088,2116.799018999709,,
4019,72.06245839164563,7206.245839164563,,
4020,29.241085315700694,2924.1085315700693,,
4021,64.95109439581641,6495.109439581641,,
4022,34.29740952047421,3429.740952047421,,
4023,18.988318661970936,1898.8318661970936,,
4024,19.745388508314957,1974.5388508314957,,
4025,19.45990135352603,1945.990135352603,,
4026,19.745388508314957,1974.5388508314957,,
4027,36.99506036281444,3699.5060362814443,,
4028,19.091435259887685,1909.1435259887685,,
4029,19.165853461243834,1916.5853461243835,,
4030,19.051647999999947,1905.1647999999948,,
4031,77.03633297866617,7703.633297866617,,
4032,24.555873242786987,2455.587324278699,,
4033,74.87193593610672,7487.193593610672,,
4034,41.42610942687265,4142.610942687265,,
4035,25.197699902329816,2519.7699902329814,,
4036,23.337678943527656,2333.767894352766,,
4037,22.05520889259476,2205.520889259476,,
4038,20.55463272317268,2055.463272317268,,
4039,29.593452672120456,2959.3452672120457,,
4040,32.22326917409701,3222.3269174097013,,
4041,32.41228264532314,3241.228264532314,,
4042,35.58664966589338,3558.6649665893383,,
4043,79.92643075871725,7992.643075871724,,
4044,84.61785419644013,8461.785419644013,,
4045,84.61785419644013,8461.785419644013,,
4046,84.61785419644013,8461.785419644013,,
4047,84.61785419644013,8461.785419644013,,
4048,42.662013142340626,4266.201314234063,,
4049,77.74866322075255,7774.866322075255,,
4050,77.74866322075255,7774.866322075255,,
4051,27.011213865098185,2701.1213865098184,,
4052,27.011213865098185,2701.1213865098184,,
4053,3.4854931273174863,348.5493127317486,,
4054,21.347647644443583,2134.764764444358,,
4055,18.815560585362732,1881.5560585362732,,
4056,18.438287344093546,1843.8287344093546,,
4057,19.269496753040244,1926.9496753040244,,
4058,18.438287344093546,1843.8287344093546,,
4059,18.438287344093546,1843.8287344093546,,
4060,18.438287344093546,1843.8287344093546,,
4061,18.438287344093546,1843.8287344093546,,
4062,18.438287344093546,1843.8287344093546,,
4063,18.438287344093546,1843.8287344093546,,
4064,22.849911484877357,2284.9911484877357,,
4065,22.849911484877357,2284.9911484877357,,
4066,38.799954989422744,3879.9954989422745,,
4067,78.03471553112203,7803.471553112203,,
4068,46.31340611299575,4631.340611299575,,
4069,20.945089627575918,2094.5089627575917,,
4070,26.204461506313148,2620.4461506313146,,
4071,31.238986415530164,3123.898641553016,,
4072,17.82490163573366,1782.490163573366,,
4073,29.76563399999999,2976.563399999999,,
4074,31.99084203900872,3199.0842039008717,,
4075,29.76563399999999,2976.563399999999,,
4076,29.76563399999999,2976.563399999999,,
4077,29.76563399999999,2976.563399999999,,
4078,17.964063932683388,1796.406393268339,,
4079,34.22134407426488,3422.1344074264875,,
4080,18.80080000000002,1880.080000000002,,
4081,20.52008223102296,2052.008223102296,,
4082,18.80080000000002,1880.080000000002,,
4083,18.80080000000002,1880.080000000002,,
4084,18.80080000000002,1880.080000000002,,
4085,18.80080000000002,1880.080000000002,,
4086,63.149334884854454,6314.933488485445,,
4087,19.92123324872385,1992.1233248723852,,
4088,36.31470188608218,3631.4701886082185,,
4089,65.1433944072678,6514.339440726781,,
4090,65.1433944072678,6514.339440726781,,
4091,65.1433944072678,6514.339440726781,,
4092,65.1433944072678,6514.339440726781,,
4093,65.1433944072678,6514.339440726781,,
4094,65.1433944072678,6514.339440726781,,
4095,65.1433944072678,6514.339440726781,,
4096,65.1433944072678,6514.339440726781,,
4097,65.1433944072678,6514.339440726781,,
4098,65.1433944072678,6514.339440726781,,
4099,23.938198714529367,2393.8198714529367,,
4100,15.744504257293594,1574.4504257293593,,
4101,89.35922493067034,8935.922493067033,,
4102,34.67141646228367,3467.1416462283673,,
4103,41.24954703575359,4124.9547035753585,,
4104,21.536718813163176,2153.6718813163175,,
4105,21.536718813163176,2153.6718813163175,,
4106,40.646463063228325,4064.6463063228325,,
4107,37.47599598946935,3747.5995989469347,,
4108,19.387674933256108,1938.7674933256108,,
4109,18.887179540330514,1888.7179540330515,,
4110,54.131792613446045,5413.179261344604,,
4111,72.90541234252348,7290.541234252348,,
4112,22.056976051079033,2205.697605107903,,
4113,36.97690259017265,3697.690259017265,,
4114,52.11451175208045,5211.451175208045,,
4115,36.97690259017265,3697.690259017265,,
4116,36.97690259017265,3697.690259017265,,
4117,19.333577910676606,1933.3577910676606,,
4118,34.481754457909894,3448.175445790989,,
4119,80.79660220037007,8079.660220037007,,
4120,16.374820065183496,1637.4820065183496,,
4121,62.637787469183166,6263.778746918317,,
4122,38.446087189450324,3844.6087189450323,,
4123,24.30396901187261,2430.396901187261,,
4124,26.649273304463446,2664.9273304463445,,
4125,19.949968851458653,1994.9968851458652,,
4126,31.966894054064333,3196.6894054064333,,
4127,27.623006706769203,2762.30067067692,,
4128,31.2433105916662,3124.33105916662,,
4129,68.00327583675306,6800.327583675306,,
4130,61.95342047773732,6195.342047773732,,
4131,20.702422947099432,2070.242294709943,,
4132,21.002090690467515,2100.2090690467517,,
4133,20.702422947099432,2070.242294709943,,
4134,20.702422947099432,2070.242294709943,,
4135,20.702422947099432,2070.242294709943,,
4136,20.702422947099432,2070.242294709943,,
4137,20.702422947099432,2070.242294709943,,
4138,20.702422947099432,2070.242294709943,,
4139,28.83983757955651,2883.983757955651,,
4140,19.119045614818383,1911.9045614818383,,
4141,20.456492944962417,2045.6492944962417,,
4142,19.119045614818383,1911.9045614818383,,
4143,22.90590137597434,2290.590137597434,,
4144,28.492585175732877,2849.258517573288,,
4145,19.50399986053216,1950.3999860532163,,
4146,19.791589842872902,1979.1589842872902,,
4147,75.59673468352202,7559.673468352202,,
4148,43.924824625598205,4392.48246255982,,
4149,20.214814832580466,2021.4814832580466,,
4150,31.8439880283434,3184.39880283434,,
4151,20.658016822685536,2065.8016822685536,,
4152,12.155719107399023,1215.5719107399023,,
4153,20.658016822685536,2065.8016822685536,,
4154,42.39881755266244,4239.881755266244,,
4155,42.77224520324751,4277.224520324751,,
4156,18.917701182730127,1891.7701182730127,,
4157,36.39251020872224,3639.251020872224,,
4158,17.854695999999997,1785.4695999999997,,
4159,16.72972538367503,1672.9725383675031,,
4160,17.854695999999997,1785.4695999999997,,
4161,17.854695999999997,1785.4695999999997,,
4162,17.854695999999997,1785.4695999999997,,
4163,17.854695999999997,1785.4695999999997,,
4164,47.982214513238915,4798.221451323891,,
4165,14.250037901163306,1425.0037901163307,,
4166,14.250037901163306,1425.0037901163307,,
4167,64.79596252318936,6479.5962523189355,,
4168,16.64146604021983,1664.146604021983,,
4169,25.822980485565395,2582.2980485565395,,
4170,19.871745740089978,1987.1745740089978,,
4171,39.09125059396643,3909.125059396643,,
4172,19.08717239545254,1908.717239545254,,
4173,19.75920388594037,1975.920388594037,,
4174,18.592229614803014,1859.2229614803014,,
4175,83.97403375184417,8397.403375184418,,
4176,77.52363253702156,7752.363253702156,,
4177,77.52363253702156,7752.363253702156,,
4178,20.11817723572502,2011.817723572502,,
4179,56.633418809000524,5663.341880900052,,
4180,20.35405874790462,2035.4058747904621,,
4181,18.666012599963604,1866.6012599963603,,
4182,19.65375612907082,1965.375612907082,,
4183,16.84324021727251,1684.324021727251,,
4184,-28.807714567043817,-2880.7714567043818,,
4185,114.04191820830775,11404.191820830774,,
4186,64.56649437291362,6456.649437291362,,
4187,30.350229508510143,3035.0229508510142,,
4188,21.761420300584312,2176.1420300584314,,
4189,25.52581384623872,2552.581384623872,,
4190,59.60148192337249,5960.1481923372485,,
4191,-17.144146445118587,-1714.4146445118586,,
4192,27.86319941957163,2786.319941957163,,
4193,29.492167667458396,2949.21676674584,,
4194,82.50884392538846,8250.884392538846,,
4195,10.328494647577106,1032.8494647577106,,
4196,8.97657115269863,897.6571152698631,,
4197,177.00572950718944,17700.572950718943,,
5003,15.116420482280589,1511.642048228059,,
5004,27.616236404169037,2761.6236404169035,,
5005,37.50843404551946,3750.8434045519457,,
5006,45.20225397151048,4520.225397151048,,
5007,36.31596327668557,3631.596327668557,,
5008,66.9994332980551,6699.943329805509,,
5009,85.30644340417967,8530.644340417968,,
5010,38.5501658089899,3855.0165808989905,,
5011,24.259835156666504,2425.9835156666504,,
5012,36.501045400967726,3650.104540096773,,
5013,59.31925724112197,5931.925724112197,,
5014,30.728488758282104,3072.8488758282106,,
5015,34.326413478097564,3432.6413478097566,,
5016,38.99439564408112,3899.4395644081123,,
5017,37.33893656826057,3733.893656826057,,
5018,39.136521741457635,3913.6521741457636,,
5019,39.233951283289066,3923.3951283289066,,
5020,39.136521741457635,3913.6521741457636,,
5021,33.14756459179221,3314.756459179221,,
5022,34.80146276518476,3480.146276518476,,
5023,33.14756459179221,3314.756459179221,,
5024,26.70310771839113,2670.310771839113,,
5025,32.799013303487236,3279.9013303487236,,
5026,36.04215719732787,3604.215719732787,,
5027,36.5689714463573,3656.8971446357305,,
5028,52.58626157273366,5258.6261572733665,,
5029,24.42967622243022,2442.967622243022,,
5030,36.42290747152464,3642.290747152464,,
5031,32.6589333354935,3265.8933335493502,,
5032,51.51451720282802,5151.451720282802,,
5033,17.12434699999999,1712.4346999999989,,
5034,28.477025502381082,2847.7025502381084,,
5035,17.12434699999999,1712.4346999999989,,
5036,17.12434699999999,1712.4346999999989,,
5037,17.12434699999999,1712.4346999999989,,
5038,17.12434699999999,1712.4346999999989,,
5039,17.12434699999999,1712.4346999999989,,
5040,17.12434699999999,1712.4346999999989,,
5041,17.12434699999999,1712.4346999999989,,
5042,17.12434699999999,1712.4346999999989,,
5043,33.09527850702853,3309.5278507028534,,
5044,36.635713198952146,3663.5713198952144,,
5045,30.926151735341406,3092.6151735341405,,
5046,31.895208258800174,3189.5208258800176,,
5047,25.553648333467237,2555.3648333467236,,
5048,31.04327551138156,3104.3275511381557,,
5049,28.084696873632677,2808.4696873632674,,
5050,30.004403714603697,3000.4403714603695,,
5051,28.084696873632677,2808.4696873632674,,
5052,27.59784680653795,2759.784680653795,,
5053,39.34892721689671,3934.8927216896714,,
5054,24.82480042536269,2482.4800425362687,,
5055,37.29491919419788,3729.4919194197882,,
5056,34.6735268611575,3467.3526861157497,,
5057,37.29491919419788,3729.4919194197882,,
5058,37.29491919419788,3729.4919194197882,,
5059,29.00165354994777,2900.165354994777,,
5060,31.93775492509377,3193.775492509377,,
5061,31.93775492509377,3193.775492509377,,
5062,31.93775492509377,3193.775492509377,,
5063,33.510976940896654,3351.0976940896653,,
5064,41.166039788009854,4116.603978800986,,
5065,33.510976940896654,3351.0976940896653,,
