bus,gap_1e-3_price_per_mwh,gap_1e-3_price_per_pu_hour,gap_1e-4_price_per_mwh,gap_1e-4_price_per_pu_hour,gap_1e-5_price_per_mwh,gap_1e-5_price_per_pu_hour,gap_1e-6_price_per_mwh,gap_1e-6_price_per_pu_hour,gap_1e-7_price_per_mwh,gap_1e-7_price_per_pu_hour
25,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492
26,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492,26.800993247205493,2680.0993247205492
27,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346
28,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346,27.81552691646535,2781.5526916465346
29,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359
30,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359,27.369748572823593,2736.974857282359
31,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718
32,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718,27.27676897186718,2727.676897186718
33,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575
34,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575,27.344914923524577,2734.4914923524575
35,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144
36,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144,27.267488294305146,2726.7488294305144
37,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382
38,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382,21.093424680363817,2109.342468036382
39,26.678663685962764,2667.8663685962765,26.678663685962764,2667.8663685962765,26.678663685962764,2667.8663685962765,26.678663685962764,2667.8663685962765,26.678663685962764,2667.8663685962765
40,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355
41,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355,26.688151410348354,2668.8151410348355
42,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474
43,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474,27.255215272963476,2725.5215272963474
44,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351
45,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351,27.374177916743513,2737.417791674351
46,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556
47,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556,26.749451956786555,2674.9451956786556
48,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227
49,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227
50,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227
51,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227
52,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227,27.136215233126226,2713.6215233126227
53,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137
54,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137,27.371051363561367,2737.105136356137
55,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407
56,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407,27.222646168207408,2722.2646168207407
57,27.12163239753292,2712.163239753292,27.12163239753292,2712.163239753292,27.12163239753292,2712.163239753292,27.12163239753292,2712.163239753292,27.12163239753292,2712.163239753292
58,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356
59,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356,27.143029702610356,2714.3029702610356
60,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234
61,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234,26.699731104040236,2669.9731104040234
62,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363
63,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363
64,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363,27.372168669731362,2737.2168669731363
65,27.226006205822095,2722.6006205822096,27.226006205822095,2722.6006205822096,27.226006205822095,2722.6006205822096,27.226006205822095,2722.6006205822096,27.226006205822095,2722.6006205822096
66,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284
67,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284,27.220609905677286,2722.0609905677284
68,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221
69,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221,28.12398238232221,2812.398238232221
70,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407
71,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407
72,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407
73,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407,27.259019774499407,2725.9019774499407
74,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218
75,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218,27.28593030556822,2728.5930305568218
76,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166
77,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166,19.36144852800166,1936.144852800166
78,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394
79,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394,27.04305106604394,2704.305106604394
80,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455
81,27.250187228229137,2725.018722822914,27.250187228229137,2725.018722822914,27.250187228229137,2725.018722822914,27.250187228229137,2725.018722822914,27.250187228229137,2725.018722822914
82,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455,27.24584489390455,2724.584489390455
83,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127
84,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127,27.352330105203126,2735.2330105203127
85,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622
86,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622,27.288788322141624,2728.8788322141622
87,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483
88,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483,48.23781157969483,4823.781157969483
89,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534
90,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534,27.37119316041534,2737.119316041534
91,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631
92,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631,27.02377892246631,2702.377892246631
93,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345
94,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345,28.74128356220345,2874.128356220345
95,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885
96,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885,27.025318479770885,2702.5318479770885
97,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384
98,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384,27.1055979303384,2710.55979303384
99,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777
100,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777
101,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777,26.912806062276776,2691.2806062276777
102,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194
103,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194,27.177200673585194,2717.7200673585194
104,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338
105,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338,27.272551131821338,2727.2551131821338
106,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818
107,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818,27.28433113104818,2728.433113104818
108,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304
109,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304,26.786322743048306,2678.6322743048304
110,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194
111,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194,16.978950254275194,1697.8950254275194
112,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639
113,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639,27.33501009649639,2733.501009649639
114,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094
115,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094
116,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094,27.269262453210942,2726.926245321094
117,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294
118,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294,27.333810655933295,2733.3810655933294
119,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793
120,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793,27.093473357097928,2709.347335709793
121,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393
122,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393,27.37069406913439,2737.0694069134393
123,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712
124,27.037741138153578,2703.774113815358,27.037741138153578,2703.774113815358,27.037741138153578,2703.774113815358,27.037741138153578,2703.774113815358,27.037741138153578,2703.774113815358
125,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712
126,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712
127,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712
128,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712,27.0449835458712,2704.49835458712
129,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886
130,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886,27.136297122334888,2713.6297122334886
131,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356
132,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356,26.698153068757357,2669.8153068757356
133,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127
134,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127,27.024502818326127,2702.4502818326127
135,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494
136,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494,27.372008289174943,2737.200828917494
137,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673
138,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673,27.377993288835672,2737.7993288835673
139,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499
140,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499,26.722518688954988,2672.251868895499
141,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894
142,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894,44.96882303859894,4496.882303859894
143,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026
144,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994,6.869999999999995,686.9999999999994
145,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026,8.143000000000026,814.3000000000026
146,27.395768098742764,2739.5768098742765,27.395768098742764,2739.5768098742765,27.395768098742764,2739.5768098742765,27.395768098742764,2739.5768098742765,27.395768098742764,2739.5768098742765
147,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758
148,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758,27.87533370805758,2787.533370805758
149,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163
150,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163,27.24735102787163,2724.735102787163
151,26.740310102994044,2674.0310102994044,26.740310102994044,2674.0310102994044,26.740310102994044,2674.0310102994044,26.740310102994044,2674.0310102994044,26.740310102994044,2674.0310102994044
152,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926
153,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926,26.74292084862926,2674.292084862926
154,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905
155,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905,26.715230744276905,2671.5230744276905
156,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696
157,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696,26.757616259959693,2675.7616259959696
158,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927
159,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927,27.37164096707927,2737.164096707927
160,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154
161,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154,27.264943320531536,2726.494332053154
